variable,date,Location,Value
etc_new_deaths,2014-09-05,Bo EMC,
etc_cum_deaths,2014-09-05,Bo EMC,
etc_new_discharges,2014-09-05,Bo EMC,
etc_cum_discharges,2014-09-05,Bo EMC,
cum_contacts,2014-09-05,Bo EMC,
cum_completed_contacts,2014-09-05,Bo EMC,
contacts_followed,2014-09-05,Bo EMC,
new_contacts,2014-09-05,Bo EMC,
contacts_healthy,2014-09-05,Bo EMC,
contacts_ill,2014-09-05,Bo EMC,
contacts_not_seen,2014-09-05,Bo EMC,
new_completed_contacts,2014-09-05,Bo EMC,
percent_seen,2014-09-05,Bo EMC,
population,2014-09-05,Bombali,494139
new_noncase,2014-09-05,Bombali,0
new_suspected,2014-09-05,Bombali,0
new_probable,2014-09-05,Bombali,0
new_confirmed,2014-09-05,Bombali,0
cum_noncase,2014-09-05,Bombali,20
cum_suspected,2014-09-05,Bombali,1
cum_probable,2014-09-05,Bombali,1
cum_confirmed,2014-09-05,Bombali,52
death_suspected,2014-09-05,Bombali,0
death_probable,2014-09-05,Bombali,0
death_confirmed,2014-09-05,Bombali,6
cfr,2014-09-05,Bombali,11.5
etc_new_admission,2014-09-05,Bombali,
etc_currently_admitted,2014-09-05,Bombali,
etc_cum_admission,2014-09-05,Bombali,
etc_new_deaths,2014-09-05,Bombali,
etc_cum_deaths,2014-09-05,Bombali,
etc_new_discharges,2014-09-05,Bombali,
etc_cum_discharges,2014-09-05,Bombali,
cum_contacts,2014-09-05,Bombali,552
cum_completed_contacts,2014-09-05,Bombali,116
contacts_followed,2014-09-05,Bombali,406
new_contacts,2014-09-05,Bombali,6
contacts_healthy,2014-09-05,Bombali,399
contacts_ill,2014-09-05,Bombali,5
contacts_not_seen,2014-09-05,Bombali,2
new_completed_contacts,2014-09-05,Bombali,0
percent_seen,2014-09-05,Bombali,99%
population,2014-09-05,Bonthe,168729
new_noncase,2014-09-05,Bonthe,0
new_suspected,2014-09-05,Bonthe,0
new_probable,2014-09-05,Bonthe,0
new_confirmed,2014-09-05,Bonthe,0
cum_noncase,2014-09-05,Bonthe,0
cum_suspected,2014-09-05,Bonthe,0
cum_probable,2014-09-05,Bonthe,0
cum_confirmed,2014-09-05,Bonthe,1
death_suspected,2014-09-05,Bonthe,0
death_probable,2014-09-05,Bonthe,0
death_confirmed,2014-09-05,Bonthe,1
cfr,2014-09-05,Bonthe,100
etc_new_admission,2014-09-05,Bonthe,
etc_currently_admitted,2014-09-05,Bonthe,
etc_cum_admission,2014-09-05,Bonthe,
etc_new_deaths,2014-09-05,Bonthe,
etc_cum_deaths,2014-09-05,Bonthe,
etc_new_discharges,2014-09-05,Bonthe,
etc_cum_discharges,2014-09-05,Bonthe,
cum_contacts,2014-09-05,Bonthe,32
cum_completed_contacts,2014-09-05,Bonthe,26
contacts_followed,2014-09-05,Bonthe,6
new_contacts,2014-09-05,Bonthe,0
contacts_healthy,2014-09-05,Bonthe,6
contacts_ill,2014-09-05,Bonthe,0
contacts_not_seen,2014-09-05,Bonthe,0
new_completed_contacts,2014-09-05,Bonthe,0
percent_seen,2014-09-05,Bonthe,100%
population,2014-09-05,Kailahun,465048
new_noncase,2014-09-05,Kailahun,1
new_suspected,2014-09-05,Kailahun,0
new_probable,2014-09-05,Kailahun,0
new_confirmed,2014-09-05,Kailahun,6
cum_noncase,2014-09-05,Kailahun,255
cum_suspected,2014-09-05,Kailahun,16
cum_probable,2014-09-05,Kailahun,32
cum_confirmed,2014-09-05,Kailahun,504
death_suspected,2014-09-05,Kailahun,4
death_probable,2014-09-05,Kailahun,35
death_confirmed,2014-09-05,Kailahun,181
cfr,2014-09-05,Kailahun,35.9
etc_new_admission,2014-09-05,Kailahun,2
etc_currently_admitted,2014-09-05,Kailahun,71
etc_cum_admission,2014-09-05,Kailahun,424
etc_new_deaths,2014-09-05,Kailahun,1
etc_cum_deaths,2014-09-05,Kailahun,201
etc_new_discharges,2014-09-05,Kailahun,0
etc_cum_discharges,2014-09-05,Kailahun,191
cum_contacts,2014-09-05,Kailahun,1381
cum_completed_contacts,2014-09-05,Kailahun,1093
contacts_followed,2014-09-05,Kailahun,153
new_contacts,2014-09-05,Kailahun,2
contacts_healthy,2014-09-05,Kailahun,149
contacts_ill,2014-09-05,Kailahun,4
contacts_not_seen,2014-09-05,Kailahun,1
new_completed_contacts,2014-09-05,Kailahun,0
percent_seen,2014-09-05,Kailahun,100%
population,2014-09-05,Kambia,341690
new_noncase,2014-09-05,Kambia,0
new_suspected,2014-09-05,Kambia,0
new_probable,2014-09-05,Kambia,0
new_confirmed,2014-09-05,Kambia,0
cum_noncase,2014-09-05,Kambia,3
cum_suspected,2014-09-05,Kambia,0
cum_probable,2014-09-05,Kambia,0
cum_confirmed,2014-09-05,Kambia,1
death_suspected,2014-09-05,Kambia,0
death_probable,2014-09-05,Kambia,0
death_confirmed,2014-09-05,Kambia,0
cfr,2014-09-05,Kambia,0
etc_new_admission,2014-09-05,Kambia,
etc_currently_admitted,2014-09-05,Kambia,
etc_cum_admission,2014-09-05,Kambia,
etc_new_deaths,2014-09-05,Kambia,
etc_cum_deaths,2014-09-05,Kambia,
etc_new_discharges,2014-09-05,Kambia,
etc_cum_discharges,2014-09-05,Kambia,
cum_contacts,2014-09-05,Kambia,30
cum_completed_contacts,2014-09-05,Kambia,12
contacts_followed,2014-09-05,Kambia,18
new_contacts,2014-09-05,Kambia,18
contacts_healthy,2014-09-05,Kambia,18
contacts_ill,2014-09-05,Kambia,0
contacts_not_seen,2014-09-05,Kambia,0
new_completed_contacts,2014-09-05,Kambia,0
percent_seen,2014-09-05,Kambia,100%
population,2014-09-05,Kenema,653013
new_noncase,2014-09-05,Kenema,1
new_suspected,2014-09-05,Kenema,2
new_probable,2014-09-05,Kenema,0
new_confirmed,2014-09-05,Kenema,1
cum_noncase,2014-09-05,Kenema,422
cum_suspected,2014-09-05,Kenema,22
cum_probable,2014-09-05,Kenema,0
cum_confirmed,2014-09-05,Kenema,372
death_suspected,2014-09-05,Kenema,4
death_probable,2014-09-05,Kenema,0
death_confirmed,2014-09-05,Kenema,190
cfr,2014-09-05,Kenema,51.1
etc_new_admission,2014-09-05,Kenema,
etc_currently_admitted,2014-09-05,Kenema,
etc_cum_admission,2014-09-05,Kenema,365
etc_new_deaths,2014-09-05,Kenema,
etc_cum_deaths,2014-09-05,Kenema,180
etc_new_discharges,2014-09-05,Kenema,
etc_cum_discharges,2014-09-05,Kenema,69
cum_contacts,2014-09-05,Kenema,2227
cum_completed_contacts,2014-09-05,Kenema,1696
contacts_followed,2014-09-05,Kenema,538
new_contacts,2014-09-05,Kenema,26
contacts_healthy,2014-09-05,Kenema,493
contacts_ill,2014-09-05,Kenema,1
contacts_not_seen,2014-09-05,Kenema,45
new_completed_contacts,2014-09-05,Kenema,46
percent_seen,2014-09-05,Kenema,92%
population,2014-09-05,Kenema (IFRC),
new_noncase,2014-09-05,Kenema (IFRC),
new_suspected,2014-09-05,Kenema (IFRC),
new_probable,2014-09-05,Kenema (IFRC),
new_confirmed,2014-09-05,Kenema (IFRC),
cum_noncase,2014-09-05,Kenema (IFRC),
cum_suspected,2014-09-05,Kenema (IFRC),
cum_probable,2014-09-05,Kenema (IFRC),
cum_confirmed,2014-09-05,Kenema (IFRC),
death_suspected,2014-09-05,Kenema (IFRC),
death_probable,2014-09-05,Kenema (IFRC),
death_confirmed,2014-09-05,Kenema (IFRC),
cfr,2014-09-05,Kenema (IFRC),
etc_new_admission,2014-09-05,Kenema (IFRC),
etc_currently_admitted,2014-09-05,Kenema (IFRC),
etc_cum_admission,2014-09-05,Kenema (IFRC),
etc_new_deaths,2014-09-05,Kenema (IFRC),
etc_cum_deaths,2014-09-05,Kenema (IFRC),
etc_new_discharges,2014-09-05,Kenema (IFRC),
etc_cum_discharges,2014-09-05,Kenema (IFRC),
cum_contacts,2014-09-05,Kenema (IFRC),
cum_completed_contacts,2014-09-05,Kenema (IFRC),
contacts_followed,2014-09-05,Kenema (IFRC),
new_contacts,2014-09-05,Kenema (IFRC),
contacts_healthy,2014-09-05,Kenema (IFRC),
contacts_ill,2014-09-05,Kenema (IFRC),
contacts_not_seen,2014-09-05,Kenema (IFRC),
new_completed_contacts,2014-09-05,Kenema (IFRC),
percent_seen,2014-09-05,Kenema (IFRC),
population,2014-09-05,Koinadugu,335471
new_noncase,2014-09-05,Koinadugu,0
new_suspected,2014-09-05,Koinadugu,0
new_probable,2014-09-05,Koinadugu,0
new_confirmed,2014-09-05,Koinadugu,0
cum_noncase,2014-09-05,Koinadugu,22
cum_suspected,2014-09-05,Koinadugu,0
cum_probable,2014-09-05,Koinadugu,0
cum_confirmed,2014-09-05,Koinadugu,0
death_suspected,2014-09-05,Koinadugu,0
death_probable,2014-09-05,Koinadugu,0
death_confirmed,2014-09-05,Koinadugu,0
cfr,2014-09-05,Koinadugu,0
etc_new_admission,2014-09-05,Koinadugu,
etc_currently_admitted,2014-09-05,Koinadugu,
etc_cum_admission,2014-09-05,Koinadugu,
etc_new_deaths,2014-09-05,Koinadugu,
etc_cum_deaths,2014-09-05,Koinadugu,
etc_new_discharges,2014-09-05,Koinadugu,
etc_cum_discharges,2014-09-05,Koinadugu,
cum_contacts,2014-09-05,Koinadugu,
cum_completed_contacts,2014-09-05,Koinadugu,
contacts_followed,2014-09-05,Koinadugu,
new_contacts,2014-09-05,Koinadugu,
contacts_healthy,2014-09-05,Koinadugu,
contacts_ill,2014-09-05,Koinadugu,
contacts_not_seen,2014-09-05,Koinadugu,
new_completed_contacts,2014-09-05,Koinadugu,
percent_seen,2014-09-05,Koinadugu,
population,2014-09-05,Kono,325003
new_noncase,2014-09-05,Kono,0
new_suspected,2014-09-05,Kono,0
new_probable,2014-09-05,Kono,0
new_confirmed,2014-09-05,Kono,0
cum_noncase,2014-09-05,Kono,21
cum_suspected,2014-09-05,Kono,34
cum_probable,2014-09-05,Kono,1
cum_confirmed,2014-09-05,Kono,9
death_suspected,2014-09-05,Kono,1
death_probable,2014-09-05,Kono,0
death_confirmed,2014-09-05,Kono,2
cfr,2014-09-05,Kono,0
etc_new_admission,2014-09-05,Kono,
etc_currently_admitted,2014-09-05,Kono,
etc_cum_admission,2014-09-05,Kono,
etc_new_deaths,2014-09-05,Kono,
etc_cum_deaths,2014-09-05,Kono,
etc_new_discharges,2014-09-05,Kono,
etc_cum_discharges,2014-09-05,Kono,
cum_contacts,2014-09-05,Kono,133
cum_completed_contacts,2014-09-05,Kono,38
contacts_followed,2014-09-05,Kono,95
new_contacts,2014-09-05,Kono,27
contacts_healthy,2014-09-05,Kono,88
contacts_ill,2014-09-05,Kono,7
contacts_not_seen,2014-09-05,Kono,0
new_completed_contacts,2014-09-05,Kono,0
percent_seen,2014-09-05,Kono,100%
population,2014-09-05,Moyamba,278119
new_noncase,2014-09-05,Moyamba,0
new_suspected,2014-09-05,Moyamba,0
new_probable,2014-09-05,Moyamba,0
new_confirmed,2014-09-05,Moyamba,0
cum_noncase,2014-09-05,Moyamba,17
cum_suspected,2014-09-05,Moyamba,1
cum_probable,2014-09-05,Moyamba,0
cum_confirmed,2014-09-05,Moyamba,12
death_suspected,2014-09-05,Moyamba,0
death_probable,2014-09-05,Moyamba,0
death_confirmed,2014-09-05,Moyamba,6
cfr,2014-09-05,Moyamba,50
etc_new_admission,2014-09-05,Moyamba,
etc_currently_admitted,2014-09-05,Moyamba,
etc_cum_admission,2014-09-05,Moyamba,
etc_new_deaths,2014-09-05,Moyamba,
etc_cum_deaths,2014-09-05,Moyamba,
etc_new_discharges,2014-09-05,Moyamba,
etc_cum_discharges,2014-09-05,Moyamba,
cum_contacts,2014-09-05,Moyamba,196
cum_completed_contacts,2014-09-05,Moyamba,121
contacts_followed,2014-09-05,Moyamba,75
new_contacts,2014-09-05,Moyamba,43
contacts_healthy,2014-09-05,Moyamba,73
contacts_ill,2014-09-05,Moyamba,2
contacts_not_seen,2014-09-05,Moyamba,0
new_completed_contacts,2014-09-05,Moyamba,7
percent_seen,2014-09-05,Moyamba,100%
population,2014-09-05,National,
new_noncase,2014-09-05,National,
new_suspected,2014-09-05,National,
new_probable,2014-09-05,National,
new_confirmed,2014-09-05,National,
cum_noncase,2014-09-05,National,
cum_suspected,2014-09-05,National,
cum_probable,2014-09-05,National,
cum_confirmed,2014-09-05,National,
death_suspected,2014-09-05,National,
death_probable,2014-09-05,National,
death_confirmed,2014-09-05,National,
cfr,2014-09-05,National,
etc_new_admission,2014-09-05,National,
etc_currently_admitted,2014-09-05,National,
etc_cum_admission,2014-09-05,National,
etc_new_deaths,2014-09-05,National,
etc_cum_deaths,2014-09-05,National,
etc_new_discharges,2014-09-05,National,
etc_cum_discharges,2014-09-05,National,
cum_contacts,2014-09-05,National,7837
cum_completed_contacts,2014-09-05,National,4309
contacts_followed,2014-09-05,National,3370
new_contacts,2014-09-05,National,188
contacts_healthy,2014-09-05,National,3230
contacts_ill,2014-09-05,National,34
contacts_not_seen,2014-09-05,National,109
new_completed_contacts,2014-09-05,National,73
percent_seen,2014-09-05,National,97%
population,2014-09-05,Police training School,
new_noncase,2014-09-05,Police training School,
new_suspected,2014-09-05,Police training School,
new_probable,2014-09-05,Police training School,
new_confirmed,2014-09-05,Police training School,
cum_noncase,2014-09-05,Police training School,
cum_suspected,2014-09-05,Police training School,
cum_probable,2014-09-05,Police training School,
cum_confirmed,2014-09-05,Police training School,
death_suspected,2014-09-05,Police training School,
death_probable,2014-09-05,Police training School,
death_confirmed,2014-09-05,Police training School,
cfr,2014-09-05,Police training School,
etc_new_admission,2014-09-05,Police training School,
etc_currently_admitted,2014-09-05,Police training School,
etc_cum_admission,2014-09-05,Police training School,
etc_new_deaths,2014-09-05,Police training School,
etc_cum_deaths,2014-09-05,Police training School,
etc_new_discharges,2014-09-05,Police training School,
etc_cum_discharges,2014-09-05,Police training School,
cum_contacts,2014-09-05,Police training School,
cum_completed_contacts,2014-09-05,Police training School,
contacts_followed,2014-09-05,Police training School,
new_contacts,2014-09-05,Police training School,
contacts_healthy,2014-09-05,Police training School,
contacts_ill,2014-09-05,Police training School,
contacts_not_seen,2014-09-05,Police training School,
new_completed_contacts,2014-09-05,Police training School,
percent_seen,2014-09-05,Police training School,
population,2014-09-05,Police traning School,
new_noncase,2014-09-05,Police traning School,
new_suspected,2014-09-05,Police traning School,
new_probable,2014-09-05,Police traning School,
new_confirmed,2014-09-05,Police traning School,
cum_noncase,2014-09-05,Police traning School,
cum_suspected,2014-09-05,Police traning School,
cum_probable,2014-09-05,Police traning School,
cum_confirmed,2014-09-05,Police traning School,
death_suspected,2014-09-05,Police traning School,
death_probable,2014-09-05,Police traning School,
death_confirmed,2014-09-05,Police traning School,
cfr,2014-09-05,Police traning School,
etc_new_admission,2014-09-05,Police traning School,
etc_currently_admitted,2014-09-05,Police traning School,
etc_cum_admission,2014-09-05,Police traning School,
etc_new_deaths,2014-09-05,Police traning School,
etc_cum_deaths,2014-09-05,Police traning School,
etc_new_discharges,2014-09-05,Police traning School,
etc_cum_discharges,2014-09-05,Police traning School,
cum_contacts,2014-09-05,Police traning School,
cum_completed_contacts,2014-09-05,Police traning School,
contacts_followed,2014-09-05,Police traning School,
new_contacts,2014-09-05,Police traning School,
contacts_healthy,2014-09-05,Police traning School,
contacts_ill,2014-09-05,Police traning School,
contacts_not_seen,2014-09-05,Police traning School,
new_completed_contacts,2014-09-05,Police traning School,
percent_seen,2014-09-05,Police traning School,
population,2014-09-05,Port Loko,557978
new_noncase,2014-09-05,Port Loko,2
new_suspected,2014-09-05,Port Loko,0
new_probable,2014-09-05,Port Loko,0
new_confirmed,2014-09-05,Port Loko,11
cum_noncase,2014-09-05,Port Loko,23
cum_suspected,2014-09-05,Port Loko,3
cum_probable,2014-09-05,Port Loko,1
cum_confirmed,2014-09-05,Port Loko,89
death_suspected,2014-09-05,Port Loko,1
death_probable,2014-09-05,Port Loko,1
death_confirmed,2014-09-05,Port Loko,3
cfr,2014-09-05,Port Loko,3.4
etc_new_admission,2014-09-05,Port Loko,
etc_currently_admitted,2014-09-05,Port Loko,
etc_cum_admission,2014-09-05,Port Loko,
etc_new_deaths,2014-09-05,Port Loko,
etc_cum_deaths,2014-09-05,Port Loko,
etc_new_discharges,2014-09-05,Port Loko,
etc_cum_discharges,2014-09-05,Port Loko,
cum_contacts,2014-09-05,Port Loko,1157
cum_completed_contacts,2014-09-05,Port Loko,88
contacts_followed,2014-09-05,Port Loko,1069
new_contacts,2014-09-05,Port Loko,57
contacts_healthy,2014-09-05,Port Loko,997
contacts_ill,2014-09-05,Port Loko,14
contacts_not_seen,2014-09-05,Port Loko,59
new_completed_contacts,2014-09-05,Port Loko,0
percent_seen,2014-09-05,Port Loko,95%
population,2014-09-05,Pujehun,335574
new_noncase,2014-09-05,Pujehun,0
new_suspected,2014-09-05,Pujehun,0
new_probable,2014-09-05,Pujehun,0
new_confirmed,2014-09-05,Pujehun,0
cum_noncase,2014-09-05,Pujehun,3
cum_suspected,2014-09-05,Pujehun,1
cum_probable,2014-09-05,Pujehun,0
cum_confirmed,2014-09-05,Pujehun,8
death_suspected,2014-09-05,Pujehun,0
death_probable,2014-09-05,Pujehun,0
death_confirmed,2014-09-05,Pujehun,1
cfr,2014-09-05,Pujehun,12.5
etc_new_admission,2014-09-05,Pujehun,
etc_currently_admitted,2014-09-05,Pujehun,
etc_cum_admission,2014-09-05,Pujehun,
etc_new_deaths,2014-09-05,Pujehun,
etc_cum_deaths,2014-09-05,Pujehun,
etc_new_discharges,2014-09-05,Pujehun,
etc_cum_discharges,2014-09-05,Pujehun,
cum_contacts,2014-09-05,Pujehun,208
cum_completed_contacts,2014-09-05,Pujehun,154
contacts_followed,2014-09-05,Pujehun,54
new_contacts,2014-09-05,Pujehun,0
contacts_healthy,2014-09-05,Pujehun,54
contacts_ill,2014-09-05,Pujehun,0
contacts_not_seen,2014-09-05,Pujehun,0
new_completed_contacts,2014-09-05,Pujehun,0
percent_seen,2014-09-05,Pujehun,100%
population,2014-09-05,Tonkolili,434937
new_noncase,2014-09-05,Tonkolili,0
new_suspected,2014-09-05,Tonkolili,0
new_probable,2014-09-05,Tonkolili,0
new_confirmed,2014-09-05,Tonkolili,0
cum_noncase,2014-09-05,Tonkolili,19
cum_suspected,2014-09-05,Tonkolili,1
cum_probable,2014-09-05,Tonkolili,0
cum_confirmed,2014-09-05,Tonkolili,19
death_suspected,2014-09-05,Tonkolili,0
death_probable,2014-09-05,Tonkolili,0
death_confirmed,2014-09-05,Tonkolili,2
cfr,2014-09-05,Tonkolili,10.5
etc_new_admission,2014-09-05,Tonkolili,
etc_currently_admitted,2014-09-05,Tonkolili,
etc_cum_admission,2014-09-05,Tonkolili,
etc_new_deaths,2014-09-05,Tonkolili,
etc_cum_deaths,2014-09-05,Tonkolili,
etc_new_discharges,2014-09-05,Tonkolili,
etc_cum_discharges,2014-09-05,Tonkolili,
cum_contacts,2014-09-05,Tonkolili,449
cum_completed_contacts,2014-09-05,Tonkolili,138
contacts_followed,2014-09-05,Tonkolili,311
new_contacts,2014-09-05,Tonkolili,0
contacts_healthy,2014-09-05,Tonkolili,310
contacts_ill,2014-09-05,Tonkolili,1
contacts_not_seen,2014-09-05,Tonkolili,0
new_completed_contacts,2014-09-05,Tonkolili,20
percent_seen,2014-09-05,Tonkolili,100%
population,2014-09-05,Western area,
new_noncase,2014-09-05,Western area,
new_suspected,2014-09-05,Western area,
new_probable,2014-09-05,Western area,
new_confirmed,2014-09-05,Western area,
cum_noncase,2014-09-05,Western area,
cum_suspected,2014-09-05,Western area,
cum_probable,2014-09-05,Western area,
cum_confirmed,2014-09-05,Western area,
death_suspected,2014-09-05,Western area,
death_probable,2014-09-05,Western area,
death_confirmed,2014-09-05,Western area,
cfr,2014-09-05,Western area,
etc_new_admission,2014-09-05,Western area,
etc_currently_admitted,2014-09-05,Western area,
etc_cum_admission,2014-09-05,Western area,
etc_new_deaths,2014-09-05,Western area,
etc_cum_deaths,2014-09-05,Western area,
etc_new_discharges,2014-09-05,Western area,
etc_cum_discharges,2014-09-05,Western area,
cum_contacts,2014-09-05,Western area,
cum_completed_contacts,2014-09-05,Western area,
contacts_followed,2014-09-05,Western area,
new_contacts,2014-09-05,Western area,
contacts_healthy,2014-09-05,Western area,
contacts_ill,2014-09-05,Western area,
contacts_not_seen,2014-09-05,Western area,
new_completed_contacts,2014-09-05,Western area,
percent_seen,2014-09-05,Western area,
population,2014-09-05,Western area rural,263619
new_noncase,2014-09-05,Western area rural,5
new_suspected,2014-09-05,Western area rural,0
new_probable,2014-09-05,Western area rural,0
new_confirmed,2014-09-05,Western area rural,3
cum_noncase,2014-09-05,Western area rural,27
cum_suspected,2014-09-05,Western area rural,2
cum_probable,2014-09-05,Western area rural,0
cum_confirmed,2014-09-05,Western area rural,39
death_suspected,2014-09-05,Western area rural,0
death_probable,2014-09-05,Western area rural,0
death_confirmed,2014-09-05,Western area rural,2
cfr,2014-09-05,Western area rural,5.1
etc_new_admission,2014-09-05,Western area rural,
etc_currently_admitted,2014-09-05,Western area rural,
etc_cum_admission,2014-09-05,Western area rural,
etc_new_deaths,2014-09-05,Western area rural,
etc_cum_deaths,2014-09-05,Western area rural,
etc_new_discharges,2014-09-05,Western area rural,
etc_cum_discharges,2014-09-05,Western area rural,
cum_contacts,2014-09-05,Western area rural,156
cum_completed_contacts,2014-09-05,Western area rural,0
contacts_followed,2014-09-05,Western area rural,156
new_contacts,2014-09-05,Western area rural,6
contacts_healthy,2014-09-05,Western area rural,156
contacts_ill,2014-09-05,Western area rural,0
contacts_not_seen,2014-09-05,Western area rural,0
new_completed_contacts,2014-09-05,Western area rural,0
percent_seen,2014-09-05,Western area rural,100%
population,2014-09-05,Western area urban,1040888
new_noncase,2014-09-05,Western area urban,15
new_suspected,2014-09-05,Western area urban,0
new_probable,2014-09-05,Western area urban,0
new_confirmed,2014-09-05,Western area urban,2
cum_noncase,2014-09-05,Western area urban,121
cum_suspected,2014-09-05,Western area urban,5
cum_probable,2014-09-05,Western area urban,1
cum_confirmed,2014-09-05,Western area urban,66
death_suspected,2014-09-05,Western area urban,1
death_probable,2014-09-05,Western area urban,1
death_confirmed,2014-09-05,Western area urban,3
cfr,2014-09-05,Western area urban,4.5
etc_new_admission,2014-09-05,Western area urban,
etc_currently_admitted,2014-09-05,Western area urban,
etc_cum_admission,2014-09-05,Western area urban,
etc_new_deaths,2014-09-05,Western area urban,
etc_cum_deaths,2014-09-05,Western area urban,
etc_new_discharges,2014-09-05,Western area urban,
etc_cum_discharges,2014-09-05,Western area urban,
cum_contacts,2014-09-05,Western area urban,724
cum_completed_contacts,2014-09-05,Western area urban,385
contacts_followed,2014-09-05,Western area urban,339
new_contacts,2014-09-05,Western area urban,3
contacts_healthy,2014-09-05,Western area urban,339
contacts_ill,2014-09-05,Western area urban,0
contacts_not_seen,2014-09-05,Western area urban,0
new_completed_contacts,2014-09-05,Western area urban,0
percent_seen,2014-09-05,Western area urban,100%
population,2014-09-06,34 Military Hospital,
new_noncase,2014-09-06,34 Military Hospital,
new_suspected,2014-09-06,34 Military Hospital,
new_probable,2014-09-06,34 Military Hospital,
new_confirmed,2014-09-06,34 Military Hospital,
cum_noncase,2014-09-06,34 Military Hospital,
cum_suspected,2014-09-06,34 Military Hospital,
cum_probable,2014-09-06,34 Military Hospital,
cum_confirmed,2014-09-06,34 Military Hospital,
death_suspected,2014-09-06,34 Military Hospital,
death_probable,2014-09-06,34 Military Hospital,
death_confirmed,2014-09-06,34 Military Hospital,
cfr,2014-09-06,34 Military Hospital,
etc_new_admission,2014-09-06,34 Military Hospital,
etc_currently_admitted,2014-09-06,34 Military Hospital,
etc_cum_admission,2014-09-06,34 Military Hospital,
etc_new_deaths,2014-09-06,34 Military Hospital,
etc_cum_deaths,2014-09-06,34 Military Hospital,
etc_new_discharges,2014-09-06,34 Military Hospital,
etc_cum_discharges,2014-09-06,34 Military Hospital,
cum_contacts,2014-09-06,34 Military Hospital,
cum_completed_contacts,2014-09-06,34 Military Hospital,
contacts_followed,2014-09-06,34 Military Hospital,
new_contacts,2014-09-06,34 Military Hospital,
contacts_healthy,2014-09-06,34 Military Hospital,
contacts_ill,2014-09-06,34 Military Hospital,
contacts_not_seen,2014-09-06,34 Military Hospital,
new_completed_contacts,2014-09-06,34 Military Hospital,
percent_seen,2014-09-06,34 Military Hospital,
population,2014-09-06,Bo,"654,142"
new_noncase,2014-09-06,Bo,0
new_suspected,2014-09-06,Bo,1
new_probable,2014-09-06,Bo,0
new_confirmed,2014-09-06,Bo,2
cum_noncase,2014-09-06,Bo,80
cum_suspected,2014-09-06,Bo,5
cum_probable,2014-09-06,Bo,1
cum_confirmed,2014-09-06,Bo,64
death_suspected,2014-09-06,Bo,0
death_probable,2014-09-06,Bo,0
death_confirmed,2014-09-06,Bo,16
cfr,2014-09-06,Bo,25
etc_new_admission,2014-09-06,Bo,
etc_currently_admitted,2014-09-06,Bo,
etc_cum_admission,2014-09-06,Bo,
etc_new_deaths,2014-09-06,Bo,
etc_cum_deaths,2014-09-06,Bo,
etc_new_discharges,2014-09-06,Bo,
etc_cum_discharges,2014-09-06,Bo,
cum_contacts,2014-09-06,Bo,592
cum_completed_contacts,2014-09-06,Bo,442
contacts_followed,2014-09-06,Bo,150
new_contacts,2014-09-06,Bo,0
contacts_healthy,2014-09-06,Bo,146
contacts_ill,2014-09-06,Bo,0
contacts_not_seen,2014-09-06,Bo,4
new_completed_contacts,2014-09-06,Bo,0
percent_seen,2014-09-06,Bo,97%
population,2014-09-06,Bo EMC,
new_noncase,2014-09-06,Bo EMC,
new_suspected,2014-09-06,Bo EMC,
new_probable,2014-09-06,Bo EMC,
new_confirmed,2014-09-06,Bo EMC,
cum_noncase,2014-09-06,Bo EMC,
cum_suspected,2014-09-06,Bo EMC,
cum_probable,2014-09-06,Bo EMC,
cum_confirmed,2014-09-06,Bo EMC,
death_suspected,2014-09-06,Bo EMC,
death_probable,2014-09-06,Bo EMC,
death_confirmed,2014-09-06,Bo EMC,
cfr,2014-09-06,Bo EMC,
etc_new_admission,2014-09-06,Bo EMC,
etc_currently_admitted,2014-09-06,Bo EMC,
etc_cum_admission,2014-09-06,Bo EMC,
etc_new_deaths,2014-09-06,Bo EMC,
etc_cum_deaths,2014-09-06,Bo EMC,
etc_new_discharges,2014-09-06,Bo EMC,
etc_cum_discharges,2014-09-06,Bo EMC,
cum_contacts,2014-09-06,Bo EMC,
cum_completed_contacts,2014-09-06,Bo EMC,
contacts_followed,2014-09-06,Bo EMC,
new_contacts,2014-09-06,Bo EMC,
contacts_healthy,2014-09-06,Bo EMC,
contacts_ill,2014-09-06,Bo EMC,
contacts_not_seen,2014-09-06,Bo EMC,
new_completed_contacts,2014-09-06,Bo EMC,
percent_seen,2014-09-06,Bo EMC,
population,2014-09-06,Bombali,"494,139"
new_noncase,2014-09-06,Bombali,4
new_suspected,2014-09-06,Bombali,1
new_probable,2014-09-06,Bombali,0
new_confirmed,2014-09-06,Bombali,15
cum_noncase,2014-09-06,Bombali,24
cum_suspected,2014-09-06,Bombali,1
cum_probable,2014-09-06,Bombali,1
cum_confirmed,2014-09-06,Bombali,67
death_suspected,2014-09-06,Bombali,0
death_probable,2014-09-06,Bombali,0
death_confirmed,2014-09-06,Bombali,6
cfr,2014-09-06,Bombali,9
etc_new_admission,2014-09-06,Bombali,
etc_currently_admitted,2014-09-06,Bombali,
etc_cum_admission,2014-09-06,Bombali,
etc_new_deaths,2014-09-06,Bombali,
etc_cum_deaths,2014-09-06,Bombali,
etc_new_discharges,2014-09-06,Bombali,
etc_cum_discharges,2014-09-06,Bombali,
cum_contacts,2014-09-06,Bombali,533
cum_completed_contacts,2014-09-06,Bombali,124
contacts_followed,2014-09-06,Bombali,409
