,variable,date,Location,Value
26456,cum_confirmed,2014-09-09,Port Loko,105
26457,death_suspected,2014-09-09,Port Loko,1
26458,death_probable,2014-09-09,Port Loko,1
26459,death_confirmed,2014-09-09,Port Loko,16
26460,cfr,2014-09-09,Port Loko,15.2
26461,etc_new_admission,2014-09-09,Port Loko,
26462,etc_currently_admitted,2014-09-09,Port Loko,
26463,etc_cum_admission,2014-09-09,Port Loko,
26464,etc_new_deaths,2014-09-09,Port Loko,
26465,etc_cum_deaths,2014-09-09,Port Loko,
26466,etc_new_discharges,2014-09-09,Port Loko,
26467,etc_cum_discharges,2014-09-09,Port Loko,
26468,cum_contacts,2014-09-09,Port Loko,1417
26469,cum_completed_contacts,2014-09-09,Port Loko,183
26470,contacts_followed,2014-09-09,Port Loko,1234
26471,new_contacts,2014-09-09,Port Loko,69
26472,contacts_healthy,2014-09-09,Port Loko,1155
26473,contacts_ill,2014-09-09,Port Loko,13
26474,contacts_not_seen,2014-09-09,Port Loko,68
26475,new_completed_contacts,2014-09-09,Port Loko,19
26476,percent_seen,2014-09-09,Port Loko,100%
28159,population,2014-09-09,Pujehun,335574
28160,new_noncase,2014-09-09,Pujehun,0
28161,new_suspected,2014-09-09,Pujehun,0
28162,new_probable,2014-09-09,Pujehun,0
28163,new_confirmed,2014-09-09,Pujehun,0
28164,cum_noncase,2014-09-09,Pujehun,4
28165,cum_suspected,2014-09-09,Pujehun,1
28166,cum_probable,2014-09-09,Pujehun,0
28167,cum_confirmed,2014-09-09,Pujehun,10
28168,death_suspected,2014-09-09,Pujehun,0
28169,death_probable,2014-09-09,Pujehun,0
28170,death_confirmed,2014-09-09,Pujehun,1
28171,cfr,2014-09-09,Pujehun,10
28172,etc_new_admission,2014-09-09,Pujehun,
28173,etc_currently_admitted,2014-09-09,Pujehun,
28174,etc_cum_admission,2014-09-09,Pujehun,
28175,etc_new_deaths,2014-09-09,Pujehun,
28176,etc_cum_deaths,2014-09-09,Pujehun,
28177,etc_new_discharges,2014-09-09,Pujehun,
28178,etc_cum_discharges,2014-09-09,Pujehun,
28179,cum_contacts,2014-09-09,Pujehun,333
28180,cum_completed_contacts,2014-09-09,Pujehun,154
28181,contacts_followed,2014-09-09,Pujehun,178
28182,new_contacts,2014-09-09,Pujehun,0
28183,contacts_healthy,2014-09-09,Pujehun,178
28184,contacts_ill,2014-09-09,Pujehun,0
28185,contacts_not_seen,2014-09-09,Pujehun,0
28186,new_completed_contacts,2014-09-09,Pujehun,0
28187,percent_seen,2014-09-09,Pujehun,100%
29870,population,2014-09-09,Tonkolili,434937
29871,new_noncase,2014-09-09,Tonkolili,1
29872,new_suspected,2014-09-09,Tonkolili,0
29873,new_probable,2014-09-09,Tonkolili,0
29874,new_confirmed,2014-09-09,Tonkolili,4
29875,cum_noncase,2014-09-09,Tonkolili,21
29876,cum_suspected,2014-09-09,Tonkolili,1
29877,cum_probable,2014-09-09,Tonkolili,0
29878,cum_confirmed,2014-09-09,Tonkolili,25
29879,death_suspected,2014-09-09,Tonkolili,0
29880,death_probable,2014-09-09,Tonkolili,0
29881,death_confirmed,2014-09-09,Tonkolili,2
29882,cfr,2014-09-09,Tonkolili,8
29883,etc_new_admission,2014-09-09,Tonkolili,
29884,etc_currently_admitted,2014-09-09,Tonkolili,
29885,etc_cum_admission,2014-09-09,Tonkolili,
29886,etc_new_deaths,2014-09-09,Tonkolili,
29887,etc_cum_deaths,2014-09-09,Tonkolili,
29888,etc_new_discharges,2014-09-09,Tonkolili,
29889,etc_cum_discharges,2014-09-09,Tonkolili,
29890,cum_contacts,2014-09-09,Tonkolili,533
29891,cum_completed_contacts,2014-09-09,Tonkolili,153
29892,contacts_followed,2014-09-09,Tonkolili,380
29893,new_contacts,2014-09-09,Tonkolili,0
29894,contacts_healthy,2014-09-09,Tonkolili,380
29895,contacts_ill,2014-09-09,Tonkolili,0
29896,contacts_not_seen,2014-09-09,Tonkolili,0
29897,new_completed_contacts,2014-09-09,Tonkolili,0
29898,percent_seen,2014-09-09,Tonkolili,100%
31581,population,2014-09-09,Western area,
31582,new_noncase,2014-09-09,Western area,
31583,new_suspected,2014-09-09,Western area,
31584,new_probable,2014-09-09,Western area,
31585,new_confirmed,2014-09-09,Western area,
31586,cum_noncase,2014-09-09,Western area,
31587,cum_suspected,2014-09-09,Western area,
31588,cum_probable,2014-09-09,Western area,
31589,cum_confirmed,2014-09-09,Western area,
31590,death_suspected,2014-09-09,Western area,
31591,death_probable,2014-09-09,Western area,
31592,death_confirmed,2014-09-09,Western area,
31593,cfr,2014-09-09,Western area,
31594,etc_new_admission,2014-09-09,Western area,
31595,etc_currently_admitted,2014-09-09,Western area,
31596,etc_cum_admission,2014-09-09,Western area,
31597,etc_new_deaths,2014-09-09,Western area,
31598,etc_cum_deaths,2014-09-09,Western area,
31599,etc_new_discharges,2014-09-09,Western area,
31600,etc_cum_discharges,2014-09-09,Western area,
31601,cum_contacts,2014-09-09,Western area,
31602,cum_completed_contacts,2014-09-09,Western area,
31603,contacts_followed,2014-09-09,Western area,
31604,new_contacts,2014-09-09,Western area,
31605,contacts_healthy,2014-09-09,Western area,
31606,contacts_ill,2014-09-09,Western area,
31607,contacts_not_seen,2014-09-09,Western area,
31608,new_completed_contacts,2014-09-09,Western area,
31609,percent_seen,2014-09-09,Western area,
33292,population,2014-09-09,Western area rural,263619
33293,new_noncase,2014-09-09,Western area rural,3
33294,new_suspected,2014-09-09,Western area rural,0
33295,new_probable,2014-09-09,Western area rural,0
33296,new_confirmed,2014-09-09,Western area rural,4
33297,cum_noncase,2014-09-09,Western area rural,39
33298,cum_suspected,2014-09-09,Western area rural,2
33299,cum_probable,2014-09-09,Western area rural,0
33300,cum_confirmed,2014-09-09,Western area rural,46
33301,death_suspected,2014-09-09,Western area rural,0
33302,death_probable,2014-09-09,Western area rural,0
33303,death_confirmed,2014-09-09,Western area rural,2
33304,cfr,2014-09-09,Western area rural,4.3
33305,etc_new_admission,2014-09-09,Western area rural,
33306,etc_currently_admitted,2014-09-09,Western area rural,
33307,etc_cum_admission,2014-09-09,Western area rural,
33308,etc_new_deaths,2014-09-09,Western area rural,
33309,etc_cum_deaths,2014-09-09,Western area rural,
33310,etc_new_discharges,2014-09-09,Western area rural,
33311,etc_cum_discharges,2014-09-09,Western area rural,
33312,cum_contacts,2014-09-09,Western area rural,183
33313,cum_completed_contacts,2014-09-09,Western area rural,0
33314,contacts_followed,2014-09-09,Western area rural,183
33315,new_contacts,2014-09-09,Western area rural,7
33316,contacts_healthy,2014-09-09,Western area rural,181
33317,contacts_ill,2014-09-09,Western area rural,2
33318,contacts_not_seen,2014-09-09,Western area rural,0
33319,new_completed_contacts,2014-09-09,Western area rural,0
33320,percent_seen,2014-09-09,Western area rural,100%
35003,population,2014-09-09,Western area urban,1040888
35004,new_noncase,2014-09-09,Western area urban,9
35005,new_suspected,2014-09-09,Western area urban,0
35006,new_probable,2014-09-09,Western area urban,0
35007,new_confirmed,2014-09-09,Western area urban,9
35008,cum_noncase,2014-09-09,Western area urban,148
35009,cum_suspected,2014-09-09,Western area urban,6
35010,cum_probable,2014-09-09,Western area urban,1
35011,cum_confirmed,2014-09-09,Western area urban,85
35012,death_suspected,2014-09-09,Western area urban,1
35013,death_probable,2014-09-09,Western area urban,1
35014,death_confirmed,2014-09-09,Western area urban,3
35015,cfr,2014-09-09,Western area urban,3.5
35016,etc_new_admission,2014-09-09,Western area urban,
35017,etc_currently_admitted,2014-09-09,Western area urban,
35018,etc_cum_admission,2014-09-09,Western area urban,
35019,etc_new_deaths,2014-09-09,Western area urban,
35020,etc_cum_deaths,2014-09-09,Western area urban,
35021,etc_new_discharges,2014-09-09,Western area urban,
35022,etc_cum_discharges,2014-09-09,Western area urban,
35023,cum_contacts,2014-09-09,Western area urban,754
35024,cum_completed_contacts,2014-09-09,Western area urban,436
35025,contacts_followed,2014-09-09,Western area urban,318
35026,new_contacts,2014-09-09,Western area urban,12
35027,contacts_healthy,2014-09-09,Western area urban,318
35028,contacts_ill,2014-09-09,Western area urban,0
35029,contacts_not_seen,2014-09-09,Western area urban,0
35030,new_completed_contacts,2014-09-09,Western area urban,0
35031,percent_seen,2014-09-09,Western area urban,100%
812,population,2014-09-10,34 Military Hospital,
813,new_noncase,2014-09-10,34 Military Hospital,
814,new_suspected,2014-09-10,34 Military Hospital,
815,new_probable,2014-09-10,34 Military Hospital,
816,new_confirmed,2014-09-10,34 Military Hospital,
817,cum_noncase,2014-09-10,34 Military Hospital,
818,cum_suspected,2014-09-10,34 Military Hospital,
819,cum_probable,2014-09-10,34 Military Hospital,
820,cum_confirmed,2014-09-10,34 Military Hospital,
821,death_suspected,2014-09-10,34 Military Hospital,
822,death_probable,2014-09-10,34 Military Hospital,
823,death_confirmed,2014-09-10,34 Military Hospital,
824,cfr,2014-09-10,34 Military Hospital,
825,etc_new_admission,2014-09-10,34 Military Hospital,
826,etc_currently_admitted,2014-09-10,34 Military Hospital,
827,etc_cum_admission,2014-09-10,34 Military Hospital,
828,etc_new_deaths,2014-09-10,34 Military Hospital,
829,etc_cum_deaths,2014-09-10,34 Military Hospital,
830,etc_new_discharges,2014-09-10,34 Military Hospital,
831,etc_cum_discharges,2014-09-10,34 Military Hospital,
832,cum_contacts,2014-09-10,34 Military Hospital,
833,cum_completed_contacts,2014-09-10,34 Military Hospital,
834,contacts_followed,2014-09-10,34 Military Hospital,
835,new_contacts,2014-09-10,34 Military Hospital,
836,contacts_healthy,2014-09-10,34 Military Hospital,
837,contacts_ill,2014-09-10,34 Military Hospital,
838,contacts_not_seen,2014-09-10,34 Military Hospital,
839,new_completed_contacts,2014-09-10,34 Military Hospital,
840,percent_seen,2014-09-10,34 Military Hospital,
2523,population,2014-09-10,Bo,654142
2524,new_noncase,2014-09-10,Bo,0
2525,new_suspected,2014-09-10,Bo,0
2526,new_probable,2014-09-10,Bo,0
2527,new_confirmed,2014-09-10,Bo,2
2528,cum_noncase,2014-09-10,Bo,81
2529,cum_suspected,2014-09-10,Bo,7
2530,cum_probable,2014-09-10,Bo,1
2531,cum_confirmed,2014-09-10,Bo,67
2532,death_suspected,2014-09-10,Bo,0
2533,death_probable,2014-09-10,Bo,0
2534,death_confirmed,2014-09-10,Bo,16
2535,cfr,2014-09-10,Bo,23.9
2536,etc_new_admission,2014-09-10,Bo,
2537,etc_currently_admitted,2014-09-10,Bo,
2538,etc_cum_admission,2014-09-10,Bo,
2539,etc_new_deaths,2014-09-10,Bo,
2540,etc_cum_deaths,2014-09-10,Bo,
2541,etc_new_discharges,2014-09-10,Bo,
2542,etc_cum_discharges,2014-09-10,Bo,
2543,cum_contacts,2014-09-10,Bo,592
2544,cum_completed_contacts,2014-09-10,Bo,456
2545,contacts_followed,2014-09-10,Bo,136
2546,new_contacts,2014-09-10,Bo,0
2547,contacts_healthy,2014-09-10,Bo,86
2548,contacts_ill,2014-09-10,Bo,8
2549,contacts_not_seen,2014-09-10,Bo,0
2550,new_completed_contacts,2014-09-10,Bo,42
2551,percent_seen,2014-09-10,Bo,69%
4234,population,2014-09-10,Bo EMC,
4235,new_noncase,2014-09-10,Bo EMC,
4236,new_suspected,2014-09-10,Bo EMC,
4237,new_probable,2014-09-10,Bo EMC,
4238,new_confirmed,2014-09-10,Bo EMC,
4239,cum_noncase,2014-09-10,Bo EMC,
4240,cum_suspected,2014-09-10,Bo EMC,
4241,cum_probable,2014-09-10,Bo EMC,
4242,cum_confirmed,2014-09-10,Bo EMC,
4243,death_suspected,2014-09-10,Bo EMC,
4244,death_probable,2014-09-10,Bo EMC,
4245,death_confirmed,2014-09-10,Bo EMC,
4246,cfr,2014-09-10,Bo EMC,
4247,etc_new_admission,2014-09-10,Bo EMC,
4248,etc_currently_admitted,2014-09-10,Bo EMC,
4249,etc_cum_admission,2014-09-10,Bo EMC,
4250,etc_new_deaths,2014-09-10,Bo EMC,
4251,etc_cum_deaths,2014-09-10,Bo EMC,
4252,etc_new_discharges,2014-09-10,Bo EMC,
4253,etc_cum_discharges,2014-09-10,Bo EMC,
4254,cum_contacts,2014-09-10,Bo EMC,
4255,cum_completed_contacts,2014-09-10,Bo EMC,
4256,contacts_followed,2014-09-10,Bo EMC,
4257,new_contacts,2014-09-10,Bo EMC,
4258,contacts_healthy,2014-09-10,Bo EMC,
4259,contacts_ill,2014-09-10,Bo EMC,
4260,contacts_not_seen,2014-09-10,Bo EMC,
4261,new_completed_contacts,2014-09-10,Bo EMC,
4262,percent_seen,2014-09-10,Bo EMC,
5945,population,2014-09-10,Bombali,494139
5946,new_noncase,2014-09-10,Bombali,0
5947,new_suspected,2014-09-10,Bombali,0
5948,new_probable,2014-09-10,Bombali,0
5949,new_confirmed,2014-09-10,Bombali,0
5950,cum_noncase,2014-09-10,Bombali,24
5951,cum_suspected,2014-09-10,Bombali,1
5952,cum_probable,2014-09-10,Bombali,1
5953,cum_confirmed,2014-09-10,Bombali,73
5954,death_suspected,2014-09-10,Bombali,0
5955,death_probable,2014-09-10,Bombali,0
5956,death_confirmed,2014-09-10,Bombali,6
5957,cfr,2014-09-10,Bombali,8.2
5958,etc_new_admission,2014-09-10,Bombali,
5959,etc_currently_admitted,2014-09-10,Bombali,
5960,etc_cum_admission,2014-09-10,Bombali,
5961,etc_new_deaths,2014-09-10,Bombali,
5962,etc_cum_deaths,2014-09-10,Bombali,
5963,etc_new_discharges,2014-09-10,Bombali,
5964,etc_cum_discharges,2014-09-10,Bombali,
5965,cum_contacts,2014-09-10,Bombali,567
5966,cum_completed_contacts,2014-09-10,Bombali,176
5967,contacts_followed,2014-09-10,Bombali,391
5968,new_contacts,2014-09-10,Bombali,7
5969,contacts_healthy,2014-09-10,Bombali,384
5970,contacts_ill,2014-09-10,Bombali,4
5971,contacts_not_seen,2014-09-10,Bombali,3
5972,new_completed_contacts,2014-09-10,Bombali,6
5973,percent_seen,2014-09-10,Bombali,99%
7656,population,2014-09-10,Bonthe,168729
7657,new_noncase,2014-09-10,Bonthe,1
7658,new_suspected,2014-09-10,Bonthe,0
7659,new_probable,2014-09-10,Bonthe,0
7660,new_confirmed,2014-09-10,Bonthe,0
7661,cum_noncase,2014-09-10,Bonthe,1
7662,cum_suspected,2014-09-10,Bonthe,0
7663,cum_probable,2014-09-10,Bonthe,0
7664,cum_confirmed,2014-09-10,Bonthe,1
7665,death_suspected,2014-09-10,Bonthe,0
7666,death_probable,2014-09-10,Bonthe,0
7667,death_confirmed,2014-09-10,Bonthe,1
7668,cfr,2014-09-10,Bonthe,100
7669,etc_new_admission,2014-09-10,Bonthe,
7670,etc_currently_admitted,2014-09-10,Bonthe,
7671,etc_cum_admission,2014-09-10,Bonthe,
7672,etc_new_deaths,2014-09-10,Bonthe,
7673,etc_cum_deaths,2014-09-10,Bonthe,
7674,etc_new_discharges,2014-09-10,Bonthe,
7675,etc_cum_discharges,2014-09-10,Bonthe,
7676,cum_contacts,2014-09-10,Bonthe,84
7677,cum_completed_contacts,2014-09-10,Bonthe,27
7678,contacts_followed,2014-09-10,Bonthe,57
7679,new_contacts,2014-09-10,Bonthe,52
7680,contacts_healthy,2014-09-10,Bonthe,57
7681,contacts_ill,2014-09-10,Bonthe,0
7682,contacts_not_seen,2014-09-10,Bonthe,0
7683,new_completed_contacts,2014-09-10,Bonthe,0
7684,percent_seen,2014-09-10,Bonthe,100%
9367,population,2014-09-10,Kailahun,465048
9368,new_noncase,2014-09-10,Kailahun,0
9369,new_suspected,2014-09-10,Kailahun,0
9370,new_probable,2014-09-10,Kailahun,0
9371,new_confirmed,2014-09-10,Kailahun,0
9372,cum_noncase,2014-09-10,Kailahun,256
9373,cum_suspected,2014-09-10,Kailahun,18
9374,cum_probable,2014-09-10,Kailahun,32
9375,cum_confirmed,2014-09-10,Kailahun,508
9376,death_suspected,2014-09-10,Kailahun,4
9377,death_probable,2014-09-10,Kailahun,35
9378,death_confirmed,2014-09-10,Kailahun,183
9379,cfr,2014-09-10,Kailahun,36
9380,etc_new_admission,2014-09-10,Kailahun,0
9381,etc_currently_admitted,2014-09-10,Kailahun,61
9382,etc_cum_admission,2014-09-10,Kailahun,441
9383,etc_new_deaths,2014-09-10,Kailahun,7
9384,etc_cum_deaths,2014-09-10,Kailahun,217
9385,etc_new_discharges,2014-09-10,Kailahun,10
9386,etc_cum_discharges,2014-09-10,Kailahun,221
9387,cum_contacts,2014-09-10,Kailahun,1416
9388,cum_completed_contacts,2014-09-10,Kailahun,1105
9389,contacts_followed,2014-09-10,Kailahun,155
9390,new_contacts,2014-09-10,Kailahun,19
9391,contacts_healthy,2014-09-10,Kailahun,155
9392,contacts_ill,2014-09-10,Kailahun,0
9393,contacts_not_seen,2014-09-10,Kailahun,0
9394,new_completed_contacts,2014-09-10,Kailahun,8
9395,percent_seen,2014-09-10,Kailahun,100%
11078,population,2014-09-10,Kambia,341690
11079,new_noncase,2014-09-10,Kambia,0
11080,new_suspected,2014-09-10,Kambia,0
11081,new_probable,2014-09-10,Kambia,0
11082,new_confirmed,2014-09-10,Kambia,1
11083,cum_noncase,2014-09-10,Kambia,3
11084,cum_suspected,2014-09-10,Kambia,0
11085,cum_probable,2014-09-10,Kambia,0
11086,cum_confirmed,2014-09-10,Kambia,2
11087,death_suspected,2014-09-10,Kambia,0
11088,death_probable,2014-09-10,Kambia,0
11089,death_confirmed,2014-09-10,Kambia,1
11090,cfr,2014-09-10,Kambia,50
11091,etc_new_admission,2014-09-10,Kambia,
11092,etc_currently_admitted,2014-09-10,Kambia,
11093,etc_cum_admission,2014-09-10,Kambia,
11094,etc_new_deaths,2014-09-10,Kambia,
11095,etc_cum_deaths,2014-09-10,Kambia,
11096,etc_new_discharges,2014-09-10,Kambia,
11097,etc_cum_discharges,2014-09-10,Kambia,
11098,cum_contacts,2014-09-10,Kambia,68
11099,cum_completed_contacts,2014-09-10,Kambia,12
11100,contacts_followed,2014-09-10,Kambia,56
11101,new_contacts,2014-09-10,Kambia,38
11102,contacts_healthy,2014-09-10,Kambia,55
11103,contacts_ill,2014-09-10,Kambia,1
11104,contacts_not_seen,2014-09-10,Kambia,0
11105,new_completed_contacts,2014-09-10,Kambia,0
11106,percent_seen,2014-09-10,Kambia,100%
12789,population,2014-09-10,Kenema,653013
12790,new_noncase,2014-09-10,Kenema,9
12791,new_suspected,2014-09-10,Kenema,3
12792,new_probable,2014-09-10,Kenema,0
12793,new_confirmed,2014-09-10,Kenema,1
12794,cum_noncase,2014-09-10,Kenema,460
12795,cum_suspected,2014-09-10,Kenema,24
12796,cum_probable,2014-09-10,Kenema,0
12797,cum_confirmed,2014-09-10,Kenema,395
12798,death_suspected,2014-09-10,Kenema,4
12799,death_probable,2014-09-10,Kenema,0
12800,death_confirmed,2014-09-10,Kenema,206
12801,cfr,2014-09-10,Kenema,52.2
12802,etc_new_admission,2014-09-10,Kenema,9
12803,etc_currently_admitted,2014-09-10,Kenema,54
12804,etc_cum_admission,2014-09-10,Kenema,651
12805,etc_new_deaths,2014-09-10,Kenema,1
12806,etc_cum_deaths,2014-09-10,Kenema,184
12807,etc_new_discharges,2014-09-10,Kenema,5
12808,etc_cum_discharges,2014-09-10,Kenema,78
12809,cum_contacts,2014-09-10,Kenema,2483
12810,cum_completed_contacts,2014-09-10,Kenema,1821
12811,contacts_followed,2014-09-10,Kenema,589
12812,new_contacts,2014-09-10,Kenema,52
12813,contacts_healthy,2014-09-10,Kenema,578
12814,contacts_ill,2014-09-10,Kenema,0
12815,contacts_not_seen,2014-09-10,Kenema,11
12816,new_completed_contacts,2014-09-10,Kenema,11
12817,percent_seen,2014-09-10,Kenema,98%
14500,population,2014-09-10,Kenema (IFRC),
14501,new_noncase,2014-09-10,Kenema (IFRC),
14502,new_suspected,2014-09-10,Kenema (IFRC),
14503,new_probable,2014-09-10,Kenema (IFRC),
14504,new_confirmed,2014-09-10,Kenema (IFRC),
14505,cum_noncase,2014-09-10,Kenema (IFRC),
14506,cum_suspected,2014-09-10,Kenema (IFRC),
14507,cum_probable,2014-09-10,Kenema (IFRC),
14508,cum_confirmed,2014-09-10,Kenema (IFRC),
14509,death_suspected,2014-09-10,Kenema (IFRC),
14510,death_probable,2014-09-10,Kenema (IFRC),
14511,death_confirmed,2014-09-10,Kenema (IFRC),
14512,cfr,2014-09-10,Kenema (IFRC),
14513,etc_new_admission,2014-09-10,Kenema (IFRC),
14514,etc_currently_admitted,2014-09-10,Kenema (IFRC),
14515,etc_cum_admission,2014-09-10,Kenema (IFRC),
14516,etc_new_deaths,2014-09-10,Kenema (IFRC),
14517,etc_cum_deaths,2014-09-10,Kenema (IFRC),
14518,etc_new_discharges,2014-09-10,Kenema (IFRC),
14519,etc_cum_discharges,2014-09-10,Kenema (IFRC),
14520,cum_contacts,2014-09-10,Kenema (IFRC),
14521,cum_completed_contacts,2014-09-10,Kenema (IFRC),
14522,contacts_followed,2014-09-10,Kenema (IFRC),
14523,new_contacts,2014-09-10,Kenema (IFRC),
14524,contacts_healthy,2014-09-10,Kenema (IFRC),
14525,contacts_ill,2014-09-10,Kenema (IFRC),
14526,contacts_not_seen,2014-09-10,Kenema (IFRC),
14527,new_completed_contacts,2014-09-10,Kenema (IFRC),
14528,percent_seen,2014-09-10,Kenema (IFRC),
16211,population,2014-09-10,Koinadugu,335471
16212,new_noncase,2014-09-10,Koinadugu,0
16213,new_suspected,2014-09-10,Koinadugu,0
16214,new_probable,2014-09-10,Koinadugu,0
16215,new_confirmed,2014-09-10,Koinadugu,0
16216,cum_noncase,2014-09-10,Koinadugu,24
16217,cum_suspected,2014-09-10,Koinadugu,0
16218,cum_probable,2014-09-10,Koinadugu,0
16219,cum_confirmed,2014-09-10,Koinadugu,0
16220,death_suspected,2014-09-10,Koinadugu,0
16221,death_probable,2014-09-10,Koinadugu,0
16222,death_confirmed,2014-09-10,Koinadugu,0
16223,cfr,2014-09-10,Koinadugu,0
16224,etc_new_admission,2014-09-10,Koinadugu,
16225,etc_currently_admitted,2014-09-10,Koinadugu,
16226,etc_cum_admission,2014-09-10,Koinadugu,
16227,etc_new_deaths,2014-09-10,Koinadugu,
16228,etc_cum_deaths,2014-09-10,Koinadugu,
16229,etc_new_discharges,2014-09-10,Koinadugu,
16230,etc_cum_discharges,2014-09-10,Koinadugu,
16231,cum_contacts,2014-09-10,Koinadugu,
16232,cum_completed_contacts,2014-09-10,Koinadugu,
16233,contacts_followed,2014-09-10,Koinadugu,
16234,new_contacts,2014-09-10,Koinadugu,
16235,contacts_healthy,2014-09-10,Koinadugu,
16236,contacts_ill,2014-09-10,Koinadugu,
16237,contacts_not_seen,2014-09-10,Koinadugu,
16238,new_completed_contacts,2014-09-10,Koinadugu,
16239,percent_seen,2014-09-10,Koinadugu,
17922,population,2014-09-10,Kono,325003
17923,new_noncase,2014-09-10,Kono,0
17924,new_suspected,2014-09-10,Kono,0
17925,new_probable,2014-09-10,Kono,0
17926,new_confirmed,2014-09-10,Kono,0
17927,cum_noncase,2014-09-10,Kono,23
17928,cum_suspected,2014-09-10,Kono,36
17929,cum_probable,2014-09-10,Kono,1
17930,cum_confirmed,2014-09-10,Kono,14
17931,death_suspected,2014-09-10,Kono,1
17932,death_probable,2014-09-10,Kono,0
17933,death_confirmed,2014-09-10,Kono,2
17934,cfr,2014-09-10,Kono,0
17935,etc_new_admission,2014-09-10,Kono,
17936,etc_currently_admitted,2014-09-10,Kono,
17937,etc_cum_admission,2014-09-10,Kono,
17938,etc_new_deaths,2014-09-10,Kono,
17939,etc_cum_deaths,2014-09-10,Kono,
17940,etc_new_discharges,2014-09-10,Kono,
17941,etc_cum_discharges,2014-09-10,Kono,
17942,cum_contacts,2014-09-10,Kono,157
17943,cum_completed_contacts,2014-09-10,Kono,80
17944,contacts_followed,2014-09-10,Kono,77
17945,new_contacts,2014-09-10,Kono,0
17946,contacts_healthy,2014-09-10,Kono,71
17947,contacts_ill,2014-09-10,Kono,6
17948,contacts_not_seen,2014-09-10,Kono,0
17949,new_completed_contacts,2014-09-10,Kono,0
17950,percent_seen,2014-09-10,Kono,100%
19633,population,2014-09-10,Moyamba,278119
19634,new_noncase,2014-09-10,Moyamba,0
19635,new_suspected,2014-09-10,Moyamba,0
19636,new_probable,2014-09-10,Moyamba,0
19637,new_confirmed,2014-09-10,Moyamba,0
19638,cum_noncase,2014-09-10,Moyamba,22
19639,cum_suspected,2014-09-10,Moyamba,2
19640,cum_probable,2014-09-10,Moyamba,0
19641,cum_confirmed,2014-09-10,Moyamba,14
19642,death_suspected,2014-09-10,Moyamba,0
19643,death_probable,2014-09-10,Moyamba,0
19644,death_confirmed,2014-09-10,Moyamba,6
19645,cfr,2014-09-10,Moyamba,42.9
19646,etc_new_admission,2014-09-10,Moyamba,
19647,etc_currently_admitted,2014-09-10,Moyamba,
19648,etc_cum_admission,2014-09-10,Moyamba,
19649,etc_new_deaths,2014-09-10,Moyamba,
19650,etc_cum_deaths,2014-09-10,Moyamba,
19651,etc_new_discharges,2014-09-10,Moyamba,
19652,etc_cum_discharges,2014-09-10,Moyamba,
19653,cum_contacts,2014-09-10,Moyamba,206
19654,cum_completed_contacts,2014-09-10,Moyamba,149
19655,contacts_followed,2014-09-10,Moyamba,57
19656,new_contacts,2014-09-10,Moyamba,0
19657,contacts_healthy,2014-09-10,Moyamba,51
19658,contacts_ill,2014-09-10,Moyamba,6
19659,contacts_not_seen,2014-09-10,Moyamba,0
19660,new_completed_contacts,2014-09-10,Moyamba,12
19661,percent_seen,2014-09-10,Moyamba,100%
21344,population,2014-09-10,National,6348350
21345,new_noncase,2014-09-10,National,19
21346,new_suspected,2014-09-10,National,5
21347,new_probable,2014-09-10,National,0
21348,new_confirmed,2014-09-10,National,26
21349,cum_noncase,2014-09-10,National,1146
21350,cum_suspected,2014-09-10,National,105
21351,cum_probable,2014-09-10,National,37
21352,cum_confirmed,2014-09-10,National,1367
21353,death_suspected,2014-09-10,National,11
21354,death_probable,2014-09-10,National,37
21355,death_confirmed,2014-09-10,National,445
21356,cfr,2014-09-10,National,32.6
21357,etc_new_admission,2014-09-10,National,
21358,etc_currently_admitted,2014-09-10,National,
21359,etc_cum_admission,2014-09-10,National,
21360,etc_new_deaths,2014-09-10,National,
21361,etc_cum_deaths,2014-09-10,National,
21362,etc_new_discharges,2014-09-10,National,
21363,etc_cum_discharges,2014-09-10,National,
21364,cum_contacts,2014-09-10,National,8903
21365,cum_completed_contacts,2014-09-10,National,4861
21366,contacts_followed,2014-09-10,National,3827
21367,new_contacts,2014-09-10,National,278
21368,contacts_healthy,2014-09-10,National,3604
21369,contacts_ill,2014-09-10,National,28
21370,contacts_not_seen,2014-09-10,National,153
21371,new_completed_contacts,2014-09-10,National,188
21372,percent_seen,2014-09-10,National,95%
23055,population,2014-09-10,Police training School,
23056,new_noncase,2014-09-10,Police training School,
23057,new_suspected,2014-09-10,Police training School,
23058,new_probable,2014-09-10,Police training School,
23059,new_confirmed,2014-09-10,Police training School,
23060,cum_noncase,2014-09-10,Police training School,
23061,cum_suspected,2014-09-10,Police training School,
23062,cum_probable,2014-09-10,Police training School,
23063,cum_confirmed,2014-09-10,Police training School,
23064,death_suspected,2014-09-10,Police training School,
23065,death_probable,2014-09-10,Police training School,
23066,death_confirmed,2014-09-10,Police training School,
23067,cfr,2014-09-10,Police training School,
23068,etc_new_admission,2014-09-10,Police training School,
23069,etc_currently_admitted,2014-09-10,Police training School,
23070,etc_cum_admission,2014-09-10,Police training School,
23071,etc_new_deaths,2014-09-10,Police training School,
23072,etc_cum_deaths,2014-09-10,Police training School,
23073,etc_new_discharges,2014-09-10,Police training School,
23074,etc_cum_discharges,2014-09-10,Police training School,
23075,cum_contacts,2014-09-10,Police training School,
23076,cum_completed_contacts,2014-09-10,Police training School,
23077,contacts_followed,2014-09-10,Police training School,
